Stock,Transaction Date,Buy/Sell,Type,Amount,Senator
LMT,2018-01-17,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
JPM,2018-01-04,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
DVN,2015-03-16,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
CVX,2015-03-16,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2015-03-04,Sale,Stock,"$50,001 - $100,000",Pat Roberts
BABA,2015-03-04,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BIDU,2015-03-02,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
AAPL,2015-03-17,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BA,2015-03-17,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BA,2015-03-17,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
ETY,2015-03-13,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
ETY,2015-03-13,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
ETY,2015-03-13,Purchase,Stock,"$50,001 - $100,000",Pat Roberts
BABA,2015-03-11,Sale,Stock,"$1,001 - $15,000",Pat Roberts
AAPL,2015-03-11,Sale,Stock,"$1,001 - $15,000",Pat Roberts
BA,2015-03-11,Sale,Stock,"$15,001 - $50,000",Pat Roberts
AMZN,2015-03-09,Sale,Stock,"$15,001 - $50,000",Pat Roberts
SBUX,2015-03-06,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
COST,2015-03-06,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
ETY,2015-03-06,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
FB,2018-08-21,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
XOM,2018-08-20,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
DVN,2018-08-20,Sale,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2018-08-20,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NOC,2018-08-20,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NVDA,2018-07-30,Sale,Stock,"$50,001 - $100,000",Pat Roberts
AAPL,2018-07-30,Sale,Stock,"$50,001 - $100,000",Pat Roberts
AMZN,2018-07-30,Sale,Stock,"$15,001 - $50,000",Pat Roberts
JPM,2018-07-30,Sale,Stock,"$1,001 - $15,000",Pat Roberts
BA,2018-07-30,Sale,Stock,"$50,001 - $100,000",Pat Roberts
T,2017-06-05,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
SBUX,2017-05-26,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
FB,2018-07-05,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NOC,2018-07-05,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
BAC,2018-07-24,Sale,Stock,"$1,001 - $15,000",Pat Roberts
TGT,2018-07-18,Sale,Stock,"$1,001 - $15,000",Pat Roberts
BAC,2018-07-18,Sale,Stock,"$1,001 - $15,000",Pat Roberts
TGT,2018-07-05,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BAC,2018-07-05,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BA,2017-09-27,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
RTN,2017-09-27,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
SBUX,2017-09-26,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
GE,2017-09-26,Sale,Stock,"$1,001 - $15,000",Pat Roberts
COF,2017-09-26,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
WF,2017-09-26,Sale,Stock,"$1,001 - $15,000",Pat Roberts
T,2017-09-26,Sale,Stock,"$1,001 - $15,000",Pat Roberts
BAC,2017-09-26,Sale,Stock,"$15,001 - $50,000",Pat Roberts
BAC,2017-09-07,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
CELG,2017-09-07,Sale,Stock,"$1,001 - $15,000",Pat Roberts
TCS,2017-09-26,Sale,Stock,"$1,001 - $15,000",Pat Roberts
NOC,2017-09-28,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
TCS,2017-09-26,Sale,Stock,"$1,001 - $15,000",Pat Roberts
BIDU,2017-09-07,Sale,Stock,"$15,001 - $50,000",Pat Roberts
NVDA,2018-04-25,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
CVX,2018-04-11,Sale,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2018-04-25,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2018-04-23,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2018-04-11,Sale,Stock,"$50,001 - $100,000",Pat Roberts
AAPL,2015-03-25,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BIDU,2015-07-27,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
AAPL,2015-07-27,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
AAPL,2015-07-24,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
CELG,2015-07-02,Sale,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2017-04-07,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
FB,2017-10-31,Sale,Stock,"$1,001 - $15,000",Pat Roberts
NVDA,2017-10-30,Sale,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2017-10-30,Sale,Stock,"$15,001 - $50,000",Pat Roberts
COF,2017-10-30,Sale,Stock,"$15,001 - $50,000",Pat Roberts
FB,2017-10-30,Sale,Stock,"$15,001 - $50,000",Pat Roberts
AAPL,2015-05-28,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
CVX,2015-04-24,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2015-04-22,Sale,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2015-04-14,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
BA,2015-04-24,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
COST,2015-04-24,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
DVN,2015-02-05,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
MIK,2015-02-10,Sale,Stock,"$1,001 - $15,000",Pat Roberts
GM,2015-02-05,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
CELG,2015-02-05,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
ZNGA,2015-05-15,Sale,Stock,"$1,001 - $15,000",Pat Roberts
AAPL,2015-05-15,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2015-05-15,Sale,Stock,"$15,001 - $50,000",Pat Roberts
COST,2015-05-06,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2015-05-06,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
DVN,2017-08-10,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BAC,2017-08-07,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
SBUX,2017-08-07,Sale,Stock,"$1,001 - $15,000",Pat Roberts
WF,2017-08-01,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
COF,2017-08-01,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
CELG,2017-08-01,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
SBUX,2017-08-01,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
FB,2018-07-05,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NOC,2018-07-05,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
BAC,2018-07-24,Sale,Stock,"$1,001 - $15,000",Pat Roberts
TGT,2018-07-18,Sale,Stock,"$1,001 - $15,000",Pat Roberts
BAC,2018-07-18,Sale,Stock,"$1,001 - $15,000",Pat Roberts
TGT,2018-07-05,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BAC,2018-07-05,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
AMZN,2018-06-25,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2018-06-25,Purchase,Stock,"$50,001 - $100,000",Pat Roberts
CVX,2018-06-22,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2018-06-22,Sale,Stock,"$50,001 - $100,000",Pat Roberts
AMZN,2018-06-22,Sale,Stock,"$15,001 - $50,000",Pat Roberts
MSFT,2020-03-26,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
MSFT,2020-03-24,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
DIS,2020-03-24,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
XOM,2020-03-26,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
CVX,2020-03-26,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
BA,2020-03-26,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
WMT,2020-03-24,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
AAPL,2020-03-24,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
V,2020-03-20,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
WMT,2020-03-09,Sale,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2020-03-06,Purchase,Stock,"$100,001 - $250,000",Pat Roberts
NVDA,2020-03-02,Sale,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2020-03-02,Sale,Stock,"$50,001 - $100,000",Pat Roberts
AAPL,2020-03-20,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2020-03-06,Purchase,Stock,"$100,001 - $250,000",Pat Roberts
NVDA,2020-03-06,Purchase,Stock,"$50,001 - $100,000",Pat Roberts
AAPL,2020-03-06,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
AAPL,2020-03-02,Sale,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2020-03-02,Sale,Stock,"$100,001 - $250,000",Pat Roberts
WMT,2020-02-18,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
NVDA,2020-02-11,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
MSFT,2020-02-11,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NVDA,2020-05-29,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
AAPL,2020-05-29,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
AMZN,2020-05-04,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NOC,2020-05-29,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NVDA,2020-05-29,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
BYND,2020-05-11,Sale,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2020-04-09,Purchase,Stock,"$50,001 - $100,000",Pat Roberts
AAPL,2020-04-08,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
DIS,2020-04-07,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
TJX,2020-04-07,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
NFLX,2020-04-06,Sale,Stock,"$100,001 - $250,000",Pat Roberts
TJX,2020-04-28,Sale,Stock,"$1,001 - $15,000",Pat Roberts
MSFT,2020-04-30,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
MA,2020-04-29,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
BYND,2020-04-29,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
MSFT,2020-04-27,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
AAPL,2020-04-27,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NVDA,2020-04-24,Sale,Stock,"$50,001 - $100,000",Pat Roberts
NFLX,2020-04-15,Sale,Stock,"$50,001 - $100,000",Pat Roberts
AAPL,2020-04-08,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
AMZN,2020-04-24,Sale,Stock,"$50,001 - $100,000",Pat Roberts
AMZN,2020-04-24,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2020-04-17,Sale,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2020-04-16,Purchase,Stock,"$15,001 - $50,000",Pat Roberts
NFLX,2020-04-15,Sale,Stock,"$100,001 - $250,000",Pat Roberts
WMT,2018-10-12,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
FB,2018-10-12,Purchase,Stock,"$1,001 - $15,000",Pat Roberts
APC,2019-04-15,Sale,Stock,"$15,001 - $50,000",Jacklyn s Rosen
WTT,2023-08-15,Sale,Stock,"$1,000,001 - $5,000,000",Rick Scott
WTT,2023-08-15,Sale,Stock,"$500,001 - $1,000,000",Rick Scott
WTT,2023-08-15,Sale,Stock,"$500,001 - $1,000,000",Rick Scott
CGNT,2018-04-12,Sale,Stock,"$15,001 - $50,000",Tina Smith
CGNT,2018-04-12,Sale,Stock,"$100,001 - $250,000",Tina Smith
CGNT,2018-04-10,Sale,Stock,"$15,001 - $50,000",Tina Smith
PODD,2018-08-30,Sale,Stock,"$15,001 - $50,000",Tina Smith
CUTR,2018-08-30,Sale,Stock,"$100,001 - $250,000",Tina Smith
CUTR,2018-08-30,Sale,Stock,"$1,001 - $15,000",Tina Smith
PODD,2018-08-30,Sale,Stock,"$250,001 - $500,000",Tina Smith
AORT,2022-09-23,Purchase,Stock,"$50,001 - $100,000",Tina Smith
IIN,2018-07-26,Sale,Stock,"$100,001 - $250,000",Tina Smith
ABT,2019-04-09,Sale,Stock,"$250,001 - $500,000",Tina Smith
CGNT,2018-03-29,Sale,Stock,"$1,001 - $15,000",Tina Smith
DXCM,2020-03-17,Sale,Stock,"$250,001 - $500,000",Tina Smith
PODD,2020-03-17,Sale,Stock,"$250,001 - $500,000",Tina Smith
TCMD,2018-06-01,Sale,Stock,"$100,001 - $250,000",Tina Smith
TCMD,2018-06-01,Sale,Stock,"$100,001 - $250,000",Tina Smith
PODD,2018-06-01,Sale,Stock,"$100,001 - $250,000",Tina Smith
CSII,2023-04-05,Sale,Stock,"$50,001 - $100,000",Tina Smith
MDT,2023-04-05,Sale,Stock,"$100,001 - $250,000",Tina Smith
CSII,2023-04-05,Sale,Stock,"$50,001 - $100,000",Tina Smith
PODD,2018-03-02,Sale,Stock,"$100,001 - $250,000",Tina Smith
CUTR,2018-01-16,Sale,Stock,"$250,001 - $500,000",Tina Smith
ENTL,2018-01-05,Sale,Stock,"$50,001 - $100,000",Tina Smith
ZTS,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ULTA,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
TSCO,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
TJX,2023-08-22,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
TMO,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
LUV,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PPG,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PNC,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PXD,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
NTRS,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
MSFT,2023-08-22,Sale,Stock,"$50,001 - $100,000",Daniel s Sullivan
MA,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
LRCX,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
LH,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
JPM,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
JNJ,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
HON,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
CVS,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
COST,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
CHD,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
CVX,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
SCHW,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BMY,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BKNG,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BLK,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
AAPL,2023-08-22,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
APH,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
AME,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
AXP,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
AMZN,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
GOOG,2023-08-22,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
ALGN,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ACN,2023-08-22,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
RPM,2020-06-16,Sale,Stock,"$50,001 - $100,000",Daniel s Sullivan
RPM,2022-06-21,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
RPM,2019-03-19,Sale,Stock,"$50,001 - $100,000",Daniel s Sullivan
RPM,2019-10-08,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
ZTS,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ULTA,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
TSCO,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
TJX,2023-08-22,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
TMO,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
LUV,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PPG,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PNC,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PXD,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
NTRS,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
MSFT,2023-08-22,Sale,Stock,"$50,001 - $100,000",Daniel s Sullivan
MA,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
LRCX,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
LH,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
JPM,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
JNJ,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
HON,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
CVS,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
COST,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
CHD,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
CVX,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
SCHW,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BMY,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BKNG,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BLK,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
AAPL,2023-08-22,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
APH,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
AME,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
AXP,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
AMZN,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
GOOG,2023-08-22,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
ALGN,2023-08-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ACN,2023-08-22,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
RPM,2018-09-25,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
WFC,2023-03-17,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
SYK,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PYPL,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
META,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
MDT,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
MLM,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
FFIV,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ELAN,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BAX,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
GOOG,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ADBE,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
RPM,2022-11-30,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
DIS,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
NVDA,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
MSFT,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
META,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
AAPL,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
AMZN,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
GOOG,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
ADBE,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
DIS,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
NVDA,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
MSFT,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
META,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
AAPL,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
AMZN,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
GOOG,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
ADBE,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
DIS,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
NVDA,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
MSFT,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
META,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
AAPL,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
AMZN,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
GOOG,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
ADBE,2022-11-22,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
ZTS,2022-11-30,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
TJX,2022-11-30,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
TMO,2022-11-30,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
MSFT,2022-11-30,Purchase,Stock,"$15,001 - $50,000",Daniel s Sullivan
LRCX,2022-11-30,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
ULTA,2023-01-10,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PXD,2023-01-10,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
JPM,2023-01-10,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
CVS,2023-01-10,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BMY,2023-01-10,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BKNG,2023-01-10,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ZTS,2023-01-10,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
AMZN,2023-01-10,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
ALGN,2023-01-10,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
RPM,2021-03-05,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
RPM,2020-02-27,Sale,Stock,"$50,001 - $100,000",Daniel s Sullivan
RPM,2018-05-22,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
RPM,2022-03-04,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
RPM,2018-10-25,Sale,Stock,"$50,001 - $100,000",Daniel s Sullivan
RPM,2020-05-18,Sale,Stock,"$50,001 - $100,000",Daniel s Sullivan
RPM,2018-03-28,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
SCHW,2023-02-10,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
CHD,2023-02-21,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
CHD,2023-02-10,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
GOOG,2023-02-10,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
MOWI,2022-08-02,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
FIVE,2022-08-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
SYK,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
PYPL,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
META,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
MDT,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
MLM,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
FFIV,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ELAN,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
BAX,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
GOOG,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
ADBE,2022-11-30,Sale,Stock,"$1,001 - $15,000",Daniel s Sullivan
RPM,2022-11-30,Sale,Stock,"$15,001 - $50,000",Daniel s Sullivan
ZTS,2022-11-30,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
TJX,2022-11-30,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
TMO,2022-11-30,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
MSFT,2022-11-30,Purchase,Stock,"$15,001 - $50,000",Daniel s Sullivan
LRCX,2022-11-30,Purchase,Stock,"$1,001 - $15,000",Daniel s Sullivan
IRT,2022-05-05,Sale,Stock,"$15,001 - $50,000",John r Thune
CVS,2018-12-20,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
JCOM,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
WST,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
WAL,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
WAGE,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
VSI,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
TYPE,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
TXRH,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
TUMI,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
TTC,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
TNGO,2015-02-13,Sale,Stock,"$1,001 - $15,000",Thomas r Tillis
