Stock,Transaction Date,Buy/Sell,Type,Amount,Senator,Price
MU,2018-12-19,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",31.40999984741211
KN,2018-12-18,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",14.039999961853027
VLP,2018-12-18,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",42.11000061035156
BWXT,2018-12-17,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",39.46556854248047
SU,2018-12-14,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",25.73027229309082
SLB,2018-12-14,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",35.04036331176758
UPS,2018-12-14,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",89.65225219726562
BWXT,2018-12-13,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",40.473079681396484
UPS,2018-12-13,Sale,Stock,"$50,001 - $100,000","David a Perdue , jr",91.57868957519531
KN,2018-12-13,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",13.920000076293945
MOS,2018-12-13,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",29.974393844604492
GLW,2018-12-12,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",29.270992279052734
UPS,2018-12-12,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",91.96942901611328
RF,2018-12-12,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",12.704425811767578
UPS,2018-12-12,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",91.96942901611328
GLW,2018-12-12,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",29.270992279052734
BWXT,2018-12-11,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",39.455970764160156
GLW,2018-12-11,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",28.914030075073242
BWXT,2018-12-10,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",39.858978271484375
BWXT,2018-12-07,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",40.16602325439453
BWXT,2018-12-07,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",40.16602325439453
BWXT,2018-12-06,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",41.067989349365234
GM,2016-02-26,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",24.45511817932129
WFC,2016-02-25,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",39.98488998413086
MA,2016-02-25,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",84.32886505126953
AXP,2016-02-25,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",50.53923416137695
AAPL,2016-02-25,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.461179733276367
AAPL,2016-02-23,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",21.980667114257812
ETP,2016-02-22,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",15.7360200881958
ETP,2016-02-22,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",15.7360200881958
GE,2016-02-22,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",172.9381103515625
GE,2016-02-19,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",170.64480590820312
GE,2016-02-19,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",170.64480590820312
EPD,2016-02-17,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",15.148979187011719
SYY,2016-02-17,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",37.955562591552734
MOS,2016-02-17,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.90505027770996
LYV,2016-02-17,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",20.31999969482422
LYV,2016-02-17,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",20.31999969482422
CHRW,2016-02-16,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",62.65760040283203
AAPL,2016-02-16,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.43332290649414
AAPL,2016-02-16,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.43332290649414
MSFT,2016-02-12,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",45.87104797363281
KN,2016-02-12,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",9.979999542236328
AAPL,2016-02-12,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",21.81817054748535
MSFT,2016-02-12,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",45.87104797363281
GE,2016-02-12,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",166.17579650878906
AAPL,2016-02-11,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",21.750850677490234
PFE,2016-02-11,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",22.08364486694336
MSFT,2016-02-11,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",45.13528823852539
MSFT,2016-02-11,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",45.13528823852539
MSFT,2016-02-10,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",45.153465270996094
MSFT,2016-02-10,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",45.153465270996094
PFE,2016-02-10,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",22.3565673828125
LYV,2016-02-09,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",19.360000610351562
MSFT,2016-02-09,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",44.76287078857422
WMB,2016-02-08,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",7.653164863586426
WMB,2016-02-08,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",7.653164863586426
ORCL,2016-02-05,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",32.41696548461914
PFE,2016-02-05,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",22.00783348083496
AAPL,2016-02-03,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.245296478271484
MSFT,2016-02-03,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",47.37887954711914
PFE,2016-02-02,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",22.621902465820312
EPD,2016-02-01,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",15.69985294342041
AAPL,2016-02-01,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.26376724243164
PFE,2016-02-01,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",22.644420623779297
AAPL,2016-04-27,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.70724105834961
AAPL,2016-04-26,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",24.22307014465332
MPLX,2016-04-22,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",19.44659423828125
LYV,2016-04-22,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",21.770000457763672
PAA,2016-04-21,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",15.481244087219238
TRGP,2016-04-20,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",26.197139739990234
TRGP,2016-04-20,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",26.197139739990234
BAC,2016-04-18,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",12.586092948913574
BAC,2016-04-15,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",12.435093879699707
BAC,2016-04-14,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",12.559446334838867
GM,2016-04-14,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",25.6727294921875
BAC,2016-04-14,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",12.559446334838867
EPD,2016-04-12,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",16.40155601501465
KO,2016-04-11,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",38.51347732543945
BAC,2016-04-07,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",11.413639068603516
KN,2016-03-31,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",13.180000305175781
MMP,2016-03-30,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",45.37582015991211
BAC,2016-03-30,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",11.973217964172363
ALB,2019-10-29,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",61.137916564941406
NFLX,2019-10-23,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",271.2699890136719
PEP,2019-10-28,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",129.7876434326172
AAPL,2019-10-28,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",61.348594665527344
AAPL,2019-10-28,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",61.348594665527344
ALB,2019-10-28,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",61.826602935791016
DIS,2019-10-29,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",128.7088623046875
ALB,2019-10-31,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",58.91665267944336
EAF,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",12.488812446594238
MSFT,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",136.4758758544922
COP,2019-09-30,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",52.32648849487305
STT,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",55.40041732788086
PG,2019-09-30,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",117.0208969116211
DIS,2019-09-30,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",129.5438690185547
USB,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",50.97586441040039
KO,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",50.65153884887695
MSM,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",59.01000213623047
PEP,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",130.29135131835938
XOM,2019-09-30,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",60.198692321777344
NWSA,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",13.640254974365234
SYK,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",210.9562530517578
ORCL,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",52.82522201538086
FOX,2019-09-30,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",30.874290466308594
BK,2019-09-30,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",42.087974548339844
BKNG,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",1962.6099853515625
SYY,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",74.33394622802734
UHAL,2019-09-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",35.93353271484375
ENTG,2019-10-01,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",46.46311950683594
IP,2019-10-02,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",33.282291412353516
PBA,2019-10-10,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",29.326763153076172
SPY,2019-10-11,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",287.5399475097656
CTSH,2019-10-11,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",59.22145462036133
XOM,2019-10-11,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",58.80902099609375
RF,2019-10-11,Sale,Stock,"$100,001 - $250,000","David a Perdue , jr",14.160326957702637
MOS,2019-10-11,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",20.21039581298828
DVN,2019-10-11,Sale,Stock,"$100,001 - $250,000","David a Perdue , jr",18.895648956298828
SPY,2019-10-11,Purchase,Stock,"$500,001 - $1,000,000","David a Perdue , jr",287.5399475097656
FDX,2019-10-11,Sale,Stock,"$100,001 - $250,000","David a Perdue , jr",141.22640991210938
NWSA,2019-10-15,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",13.15030288696289
NWSA,2019-10-16,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",13.385480880737305
TRGP,2019-10-17,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",35.85294723510742
ENTG,2019-10-18,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",48.2768440246582
DOW,2019-10-23,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",41.44078826904297
RF,2019-10-23,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",14.940382957458496
PAA,2019-10-23,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",15.605393409729004
ALB,2019-10-25,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",61.68109893798828
M,2019-05-30,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",18.45186424255371
PBA,2019-05-30,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",28.993602752685547
PG,2019-05-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",98.46038818359375
PEP,2019-05-30,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",120.50186920166016
EAF,2019-05-29,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",9.75858211517334
CTSH,2019-05-29,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",60.265987396240234
INFY,2019-05-29,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",9.575900077819824
EAF,2019-05-28,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",9.797003746032715
CEQP,2019-05-28,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",25.593563079833984
EAF,2019-05-24,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",9.806608200073242
PEP,2019-05-23,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",121.77613067626953
PG,2019-05-23,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",99.79712677001953
EAF,2019-05-23,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",9.518462181091309
FDX,2019-05-23,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",154.61544799804688
CTSH,2019-05-22,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",59.89588928222656
INFY,2019-05-22,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",9.529279708862305
GLW,2019-05-17,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",27.53408432006836
DIS,2019-05-16,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",133.864013671875
FDX,2019-05-15,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",166.1208038330078
GLW,2019-05-15,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",27.86548614501953
AMT,2019-05-15,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",190.43150329589844
BWXT,2019-05-08,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",48.373714447021484
BWXT,2019-05-06,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",48.643310546875
ACA,2019-05-06,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",37.11574935913086
OKE,2019-05-03,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",53.51100540161133
BWXT,2019-05-03,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",47.88265609741211
BWXT,2019-05-02,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",47.8634033203125
FDX,2019-05-02,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",180.0813751220703
FDX,2019-05-01,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",178.71420288085938
FDX,2019-05-01,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",178.71420288085938
DIS,2016-12-02,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",93.60421752929688
BAC,2016-12-02,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",19.079479217529297
DIS,2016-12-01,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",94.02234649658203
ENTG,2016-11-29,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",17.688631057739258
DIS,2016-11-28,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",94.05084991455078
ENTG,2016-11-25,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",17.883546829223633
WMB,2016-11-18,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",22.241832733154297
SLB,2016-11-18,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",66.9847640991211
WMB,2016-11-18,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",22.241832733154297
KHC,2016-11-18,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",67.24473571777344
EXR,2016-11-18,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",58.841617584228516
EXR,2016-11-18,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",58.841617584228516
DIS,2016-11-18,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",93.35713195800781
DIS,2016-11-18,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",93.35713195800781
BAC,2016-11-17,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",17.979265213012695
BAC,2016-11-17,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",17.979265213012695
BAC,2016-11-16,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",17.683788299560547
DIS,2016-11-15,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",92.84396362304688
DIS,2016-11-15,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",92.84396362304688
GEL,2016-11-11,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",20.791784286499023
WMB,2016-11-11,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.204944610595703
DIS,2016-11-11,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",92.82495880126953
WMB,2016-11-10,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.603303909301758
WMB,2016-11-10,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.603303909301758
WMB,2016-11-10,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.603303909301758
DIS,2016-11-10,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",90.24016571044922
DIS,2016-11-10,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",90.24016571044922
BAX,2016-11-08,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",45.158023834228516
WLK,2016-11-08,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",47.352848052978516
SPY,2016-11-07,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",195.24407958984375
SPY,2016-11-07,Sale,Stock,"$50,001 - $100,000","David a Perdue , jr",195.24407958984375
BAX,2016-11-07,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",44.72597885131836
MOS,2016-11-07,Purchase,Stock,"$100,001 - $250,000","David a Perdue , jr",23.437158584594727
MRK,2017-09-29,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",53.496829986572266
ENTG,2017-09-28,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",27.67807960510254
GPK,2017-09-27,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",12.521839141845703
AMZN,2017-09-27,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",47.54349899291992
ENTG,2017-09-27,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",27.62935447692871
MRK,2017-09-27,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",53.948001861572266
MRK,2017-09-26,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",54.10675811767578
CZR,2017-09-26,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",24.549999237060547
CZR,2017-09-22,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",24.725000381469727
BAX,2017-09-22,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",60.29639434814453
BAX,2017-09-22,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",60.29639434814453
MRK,2017-09-22,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",54.4158821105957
MRK,2017-09-21,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",54.808563232421875
ENTG,2017-09-18,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",26.947145462036133
ENTG,2017-09-15,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",26.65477180480957
HBI,2017-09-14,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",21.297346115112305
SLB,2017-09-13,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",57.5700569152832
MRK,2017-09-12,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",54.29885482788086
MRK,2017-09-11,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",54.025123596191406
BAX,2017-09-08,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",60.07802963256836
MRK,2017-09-08,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",53.3117561340332
DIS,2017-09-06,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",97.9215316772461
OKE,2017-09-05,Sale,Stock,"$1,001 - $15,000","David a Perdue , jr",40.02800369262695
TRP,2017-09-01,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",39.372554779052734
CZR,2017-08-29,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",22.700000762939453
HBI,2017-08-29,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",20.588275909423828
HBI,2017-08-28,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",20.689577102661133
KMI,2018-11-29,Purchase,Stock,"$15,001 - $50,000","David a Perdue , jr",13.840306282043457
WMB,2018-11-29,Sale,Stock,"$15,001 - $50,000","David a Perdue , jr",20.52050018310547
GPK,2018-11-28,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",11.016780853271484
AAPL,2018-11-27,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",42.4122314453125
AAPL,2018-11-27,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",42.4122314453125
AAPL,2018-11-27,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",42.4122314453125
AAPL,2018-11-27,Purchase,Stock,"$1,001 - $15,000","David a Perdue , jr",42.4122314453125
